YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
384827,2013,12,16,49.24069546,-123.0377665,22,40,0,1,14
384829,2013,10,21,49.24069546,-123.0377665,14,35,0,1,14
384830,2013,7,14,49.24069546,-123.0377665,23,54,6,1,14
384831,2013,2,21,49.24069546,-123.0377665,23,33,3,1,14
384832,2013,1,14,49.25812042,-123.0338767,20,45,0,1,14
384849,2013,6,24,49.26935544,-123.0338157,7,29,0,1,5
384853,2013,12,15,49.25555678,-123.0338612,14,55,6,1,14
384854,2013,5,25,49.21466639,-123.0831689,17,40,5,1,20
384865,2013,10,1,49.27883711,-123.1159578,6,56,1,1,1
384878,2013,10,12,49.29046647,-123.1338903,23,23,5,1,22
384879,2013,4,17,49.29046647,-123.1338903,0,57,2,1,22
384886,2013,7,28,49.27694118,-123.1226763,2,16,6,1,1
384892,2013,10,25,49.28115368,-123.0440396,22,18,4,1,5
384894,2013,12,1,49.26193984,-123.0443249,21,40,6,1,14
384895,2013,2,1,49.26193984,-123.0443249,16,55,4,1,14
384907,2013,10,13,49.27682385,-123.0826135,16,41,6,1,19
384908,2013,6,13,49.28192426,-123.0824158,14,58,3,1,19
384912,2013,4,19,49.2501082,-123.1722281,14,20,4,1,2
384913,2013,8,16,49.27292277,-123.1016331,11,0,4,1,11
384923,2013,12,30,49.21088544,-123.098348,17,30,0,1,20
384925,2013,9,26,49.24041811,-123.0969091,9,31,3,1,15
384929,2013,6,14,49.24041811,-123.0969091,8,39,4,1,15
384930,2013,11,1,49.28483152,-123.0655212,4,30,4,1,4
384932,2013,3,21,49.28318807,-123.0995642,17,55,3,1,1
384933,2013,3,12,49.28306733,-123.0933489,17,19,1,1,19
384937,2013,7,21,49.26541255,-123.1433341,20,0,6,1,3
384938,2013,5,8,49.26541255,-123.1433341,16,27,2,1,3
384958,2013,12,1,49.27825039,-123.1344347,9,53,6,1,22
384963,2013,5,24,49.27348589,-123.12374,12,48,4,1,1
384967,2013,1,31,49.27348589,-123.12374,10,15,3,1,1
384977,2013,6,19,49.26207161,-123.1049232,10,57,2,1,11
384978,2013,9,24,49.26339915,-123.1266287,23,0,1,1,3
384984,2013,3,28,49.20691378,-123.1303834,7,54,3,1,10
385009,2013,6,12,49.21920339,-123.1285618,11,56,2,1,10
385010,2013,12,20,49.22153322,-123.1285129,10,32,4,1,13
385011,2013,7,10,49.22153322,-123.1285129,16,18,2,1,13
385012,2013,3,12,49.22653482,-123.1283061,18,34,1,1,13
385029,2013,6,13,49.23400114,-123.1280782,11,12,3,1,16
385033,2013,5,5,49.25711085,-123.1272172,9,36,6,1,16
385050,2013,11,30,49.25149351,-123.023525,15,52,5,1,14
385052,2013,5,28,49.2618964,-123.0401329,8,3,1,1,14
385057,2013,9,28,49.28794978,-123.1321921,11,32,5,1,22
385058,2013,1,29,49.28248538,-123.1280525,17,6,1,1,22
385060,2013,1,6,49.28248538,-123.1280525,18,14,6,1,22
385096,2013,5,28,49.22019518,-123.0593659,10,26,1,1,21
385104,2013,9,3,49.23978719,-123.0587162,21,16,1,1,6
385112,2013,12,12,49.2847733,-123.0565283,22,24,3,1,4
385123,2013,10,20,49.2774692,-123.056575,15,4,6,1,4
385124,2013,8,24,49.2774692,-123.056575,14,21,5,1,4
385125,2013,7,2,49.2774692,-123.056575,16,40,1,1,4
385128,2013,3,21,49.28865565,-123.0440601,18,40,3,1,5
385132,2013,11,27,49.28873213,-123.0545526,15,48,2,1,5
385137,2013,9,9,49.28514756,-123.120029,21,42,0,1,1
385139,2013,9,1,49.28130921,-123.0741238,19,2,6,1,4
385140,2013,4,13,49.29095482,-123.0263217,9,32,5,1,5
385142,2013,10,23,49.28865565,-123.0440601,18,47,2,1,5
385146,2013,5,4,49.28868387,-123.0406772,11,24,5,1,5
385147,2013,5,2,49.28868387,-123.0406772,7,38,3,1,5
385148,2013,4,7,49.28868387,-123.0406772,14,40,6,1,5
385149,2013,7,12,49.23904158,-123.0337263,18,24,4,1,14
385155,2013,1,12,49.26377524,-123.1505453,12,0,5,1,9
385157,2013,9,23,49.26100459,-123.1506469,13,44,0,1,9
385160,2013,12,26,49.2628217,-123.1505837,19,46,3,1,9
385168,2013,1,11,49.27742735,-123.1038834,14,29,4,1,1
385170,2013,10,9,49.27285228,-123.0999421,20,52,2,1,19
385173,2013,10,29,49.27287912,-123.1001071,11,5,1,1,1
385174,2013,4,21,49.27287912,-123.1001071,15,53,6,1,1
385175,2013,4,4,49.27287912,-123.1001071,20,37,3,1,1
385178,2013,4,4,49.27287912,-123.1001071,16,23,3,1,1
385179,2013,5,10,49.27277118,-123.1001069,18,16,4,1,11
385185,2013,9,16,49.21104398,-123.1022339,6,36,0,1,20
385192,2013,9,3,49.21104398,-123.1022339,18,17,1,1,20
385194,2013,5,23,49.2767562,-123.0999362,0,46,3,1,1
385230,2013,1,5,49.28037246,-123.0997098,2,54,5,1,1
385231,2013,6,6,49.28134395,-123.099698,12,45,3,1,1
385240,2013,1,19,49.26462975,-123.1009976,23,27,5,1,11
385249,2013,10,6,49.21846539,-123.1018922,21,24,6,1,20
385257,2013,11,15,49.22373681,-123.1016833,7,42,4,1,20
385277,2013,2,22,49.24049515,-123.1014704,12,37,4,1,15
385293,2013,12,31,49.27011716,-123.1006101,21,15,1,1,11
385300,2013,9,1,49.26019497,-123.1011672,2,13,6,1,11
385324,2013,10,9,49.23472443,-123.167408,8,42,2,1,7
385325,2013,8,16,49.25957692,-123.1683304,9,8,4,1,9
385327,2013,8,16,49.26348301,-123.0284925,20,4,4,1,5
385334,2013,4,28,49.26336582,-123.124182,14,29,6,1,3
385335,2013,2,14,49.26336582,-123.124182,15,16,3,1,3
385347,2013,10,30,49.25952095,-123.0620793,8,52,2,1,6
385366,2013,9,20,49.24851136,-123.0761907,20,9,4,1,6
385369,2013,7,21,49.24851136,-123.0761907,19,23,6,1,6
385370,2013,9,28,49.21376207,-123.0771121,20,46,5,1,20
385372,2013,9,11,49.21637973,-123.0770613,9,8,2,1,20
385386,2013,4,10,49.23273312,-123.077073,22,21,2,1,6
385394,2013,2,12,49.24020864,-123.0763702,14,17,1,1,6
385401,2013,10,14,49.25531192,-123.0759263,19,25,0,1,6
385406,2013,8,8,49.23200799,-123.0312628,18,19,3,1,14
385409,2013,11,12,49.24000534,-123.054073,5,53,1,1,14
385410,2013,10,7,49.24000534,-123.054073,20,5,0,1,14
385411,2013,7,27,49.24000534,-123.054073,17,25,5,1,14
385412,2013,5,14,49.24000534,-123.054073,19,27,1,1,14
385417,2013,4,1,49.24000534,-123.054073,15,12,0,1,14
385419,2013,7,31,49.23593539,-123.0423372,21,14,2,1,14
385420,2013,6,3,49.23593539,-123.0423372,7,44,0,1,14
385449,2013,10,29,49.23222539,-123.0250818,16,0,1,1,8
385451,2013,5,30,49.25014853,-123.0761245,16,21,3,1,6
385458,2013,1,16,49.24355458,-123.061812,19,20,2,1,6
385466,2013,6,16,49.24848686,-123.0723158,19,8,6,1,6
385468,2013,10,20,49.25987507,-123.0965762,15,40,6,1,11
385476,2013,1,30,49.26196918,-123.0986694,19,16,2,1,11
385479,2013,1,4,49.25740526,-123.0918163,12,18,4,1,11
385480,2013,9,13,49.2138163,-123.0416044,17,34,4,1,8
385491,2013,12,13,49.2794819,-123.0997492,16,50,4,1,1
385492,2013,11,5,49.27922585,-123.1044783,18,42,1,1,1
385493,2013,7,4,49.28115818,-123.0545855,11,31,3,1,5
385495,2013,10,22,49.26201635,-123.0547156,7,34,1,1,14
385497,2013,4,30,49.23416549,-123.0359345,10,25,1,1,14
385498,2013,3,5,49.23416549,-123.0359345,18,18,1,1,14
385502,2013,1,8,49.23356265,-123.0364561,22,38,1,1,14
385503,2013,4,11,49.28813563,-123.1268845,11,50,3,1,22
385508,2013,5,5,49.2877212,-123.1274748,22,0,6,1,22
385514,2013,2,20,49.28026972,-123.0934811,16,38,2,1,19
385527,2013,4,13,49.28098027,-123.1224388,7,54,5,1,1
385543,2013,10,31,49.27990813,-123.1240448,2,2,3,1,1
385544,2013,1,12,49.27990813,-123.1240448,18,43,5,1,1
385557,2013,11,5,49.28375324,-123.1200944,18,39,1,1,1
385561,2013,12,6,49.27734725,-123.1297303,9,47,4,1,1
385562,2013,3,12,49.27734725,-123.1297303,10,46,1,1,1
385565,2013,9,29,49.27842979,-123.1184591,6,42,6,1,1
385566,2013,12,31,49.27524045,-123.123277,18,55,1,1,1
385570,2013,12,31,49.26529539,-123.1360764,11,54,1,1,3
385576,2013,9,20,49.27628558,-123.1216848,20,57,4,1,1
385600,2013,12,14,49.28389096,-123.1259249,20,46,5,1,22
385605,2013,1,4,49.28629763,-123.129575,17,48,4,1,22
385607,2013,3,20,49.27883711,-123.1159578,17,18,2,1,1
385618,2013,6,1,49.24930727,-123.1391103,8,30,5,1,16
385619,2013,11,24,49.28246895,-123.1181388,10,27,6,1,1
385623,2013,7,13,49.28246895,-123.1181388,1,59,5,1,1
385635,2013,6,8,49.28246895,-123.1181388,9,57,5,1,1
385653,2013,1,23,49.28246895,-123.1181388,15,21,2,1,1
385655,2013,1,2,49.28246895,-123.1181388,18,0,2,1,1
385666,2013,11,5,49.28596435,-123.1128668,12,24,1,1,1
385670,2013,10,19,49.26358333,-123.1385732,20,25,5,1,3
385671,2013,1,17,49.26358333,-123.1385732,20,47,3,1,3
385686,2013,6,11,49.21399039,-123.1403568,9,33,1,1,10
385694,2013,3,30,49.21736377,-123.1402291,13,18,5,1,10
385698,2013,9,14,49.22407461,-123.1399322,11,34,5,1,7
385708,2013,4,6,49.23062347,-123.139676,11,51,5,1,7
385729,2013,10,6,49.24188595,-123.1393231,15,24,6,1,16
385730,2013,1,19,49.24188595,-123.1393231,5,33,5,1,16
385734,2013,11,15,49.25705253,-123.1388023,18,3,4,1,16
385735,2013,4,19,49.25705253,-123.1388023,0,39,4,1,16
385738,2013,4,15,49.25705253,-123.1388023,22,58,0,1,16
385740,2013,3,29,49.25705253,-123.1388023,23,20,4,1,16
385744,2013,12,1,49.26262988,-123.138543,0,35,6,1,3
385758,2013,7,26,49.26500126,-123.0736045,11,21,4,1,4
385760,2013,6,26,49.26500126,-123.0736045,8,25,2,1,4
385762,2013,6,21,49.26629408,-123.0774139,21,45,4,1,19
385771,2013,12,22,49.25818882,-123.0443765,16,30,6,1,14
385778,2013,5,22,49.28032952,-123.0973173,20,19,2,1,19
385795,2013,6,4,49.23690693,-123.0621059,19,3,1,1,6
385803,2013,10,30,49.21301427,-123.0911024,20,30,2,1,20
385804,2013,5,6,49.21415669,-123.0910771,23,11,0,1,20
385819,2013,10,17,49.22543705,-123.0907133,11,46,3,1,20
385821,2013,10,5,49.22543705,-123.0907133,19,2,5,1,20
385823,2013,5,25,49.22543705,-123.0907133,14,10,5,1,20
385824,2013,1,31,49.22543705,-123.0907133,6,17,3,1,20
385846,2013,5,27,49.24554183,-123.0902142,14,48,0,1,15
385854,2013,4,1,49.25371868,-123.089968,16,38,0,1,15
385857,2013,6,29,49.25552676,-123.0899164,17,24,5,1,15
385858,2013,6,29,49.25552676,-123.0899164,14,40,5,1,15
385860,2013,8,21,49.25639936,-123.0898355,17,18,2,1,15
385868,2013,11,20,49.27942022,-123.0741209,13,16,2,1,4
385870,2013,5,28,49.27946318,-123.0772008,12,5,1,1,19
385880,2013,10,5,49.27487919,-123.1159898,22,29,5,1,1
385885,2013,10,31,49.23882385,-123.0395647,10,0,3,1,14
385886,2013,7,10,49.23882385,-123.0395647,13,32,2,1,14
385888,2013,5,7,49.20706335,-123.0568241,11,14,1,1,21
385890,2013,6,17,49.22480305,-123.0547294,14,41,0,1,21
385891,2013,2,22,49.22480305,-123.0547294,12,4,4,1,21
385903,2013,5,5,49.28023494,-123.0655976,21,36,6,1,4
385909,2013,6,6,49.28032952,-123.0973173,15,13,3,1,19
385910,2013,2,16,49.28035372,-123.0771747,22,44,5,1,19
385911,2013,11,15,49.28048526,-123.1043848,20,28,4,1,1
385916,2013,7,24,49.24872048,-123.0971865,18,50,2,1,15
385927,2013,10,12,49.28115641,-123.0361887,8,32,5,1,5
385928,2013,9,24,49.28115641,-123.0361887,16,44,1,1,5
385954,2013,10,16,49.28116623,-123.0565517,16,57,2,1,4
385957,2013,9,10,49.28130921,-123.0741238,21,26,1,1,4
385968,2013,6,19,49.28113223,-123.0257253,11,22,2,1,5
385986,2013,8,5,49.28123225,-123.093428,1,56,0,1,19
385990,2013,7,12,49.28096256,-123.0813142,16,27,4,1,19
385992,2013,12,27,49.28126661,-123.095408,21,14,4,1,19
386003,2013,6,13,49.28139567,-123.1022692,14,54,3,1,1
386013,2013,3,31,49.28139567,-123.1022692,23,54,6,1,1
386017,2013,10,16,49.28213337,-123.0914222,19,21,2,1,19
386018,2013,2,19,49.2822885,-123.0996311,8,9,1,1,1
386019,2013,5,3,49.28204674,-123.0871184,19,41,4,1,19
386021,2013,5,9,49.28220214,-123.0953685,15,46,3,1,19
386023,2013,1,7,49.28220214,-123.0953685,16,28,0,1,19
386029,2013,12,13,49.26228935,-123.0659174,17,15,4,1,6
386030,2013,5,12,49.26228935,-123.0659174,16,52,6,1,6
386049,2013,8,24,49.26193984,-123.0443249,18,19,5,1,14
386051,2013,7,10,49.26263707,-123.0960043,8,1,2,1,11
386066,2013,8,14,49.26232305,-123.0698071,11,25,2,1,6
386070,2013,6,14,49.26232305,-123.0698071,7,48,4,1,6
386081,2013,5,28,49.26462975,-123.1009976,10,2,1,1,11
386088,2013,11,10,49.26516966,-123.0774396,14,36,6,1,11
386090,2013,6,11,49.21288053,-123.0771245,23,29,1,1,20
386092,2013,5,13,49.21376207,-123.0771121,7,27,0,1,20
386093,2013,1,30,49.21376207,-123.0771121,10,20,2,1,20
386094,2013,8,19,49.21457493,-123.0720329,16,6,0,1,21
386100,2013,4,13,49.2664289,-123.1008775,13,49,5,1,11
386105,2013,6,26,49.21672925,-123.1019573,7,52,2,1,20
386117,2013,4,4,49.21813279,-123.0785745,12,28,3,1,20
386119,2013,8,24,49.21809209,-123.0720243,6,40,5,1,21
386143,2013,6,15,49.2201755,-123.0428594,16,22,5,1,8
386154,2013,1,16,49.2204183,-123.0775207,9,42,2,1,20
386158,2013,4,8,49.22179461,-123.0774817,14,43,0,1,20
386166,2013,2,5,49.26689028,-123.0735661,8,1,1,1,4
386174,2013,9,13,49.26662342,-123.0236972,10,13,4,1,5
386175,2013,3,18,49.22539623,-123.0852608,13,11,0,1,20
386177,2013,9,29,49.2251661,-123.0657719,13,58,6,1,21
386178,2013,6,6,49.2251661,-123.0657719,17,44,3,1,21
386190,2013,1,28,49.22564384,-123.101646,20,6,0,1,20
386199,2013,1,27,49.22527587,-123.0773361,21,20,6,1,20
386201,2013,1,26,49.22527587,-123.0773361,18,5,5,1,20
386225,2013,8,11,49.22470977,-123.0410504,10,25,6,1,8
386227,2013,4,5,49.22470977,-123.0410504,6,19,4,1,8
386237,2013,2,20,49.22543705,-123.0907133,21,46,2,1,20
386244,2013,9,21,49.22629054,-123.0657185,15,4,5,1,21
386245,2013,8,4,49.22629054,-123.0657185,12,20,6,1,21
386247,2013,8,26,49.2266279,-123.0974865,18,49,0,1,20
386248,2013,5,28,49.22765068,-123.0772436,19,0,1,1,20
386255,2013,1,26,49.22900004,-123.0771496,20,51,5,1,20
386277,2013,12,16,49.23098721,-123.0906135,8,56,0,1,20
386278,2013,6,29,49.23098721,-123.0906135,16,43,5,1,20
386279,2013,12,10,49.23279422,-123.065521,2,31,1,1,21
386295,2013,2,22,49.23298466,-123.0431039,18,11,4,1,8
386298,2013,6,13,49.23298779,-123.0972105,7,49,3,1,20
386301,2013,3,22,49.23311001,-123.1015239,6,51,4,1,15
386305,2013,11,6,49.23273312,-123.077073,15,12,2,1,6
386309,2013,5,16,49.23273312,-123.077073,22,42,3,1,6
386312,2013,12,12,49.23264317,-123.0770728,19,31,3,1,20
386313,2013,10,31,49.23295658,-123.0459473,12,27,3,1,8
386330,2013,8,20,49.23265486,-123.0729108,20,42,1,1,21
386335,2013,9,11,49.23271695,-123.0742983,7,32,2,1,6
386345,2013,7,22,49.23298413,-123.0445188,18,30,0,1,8
386390,2013,7,2,49.26783355,-123.0754644,11,16,1,1,4
386391,2013,3,24,49.26821913,-123.1006612,9,18,6,1,11
386392,2013,3,1,49.23476527,-123.090538,13,43,4,1,15
386397,2013,6,3,49.23814728,-123.1016029,16,18,0,1,15
386408,2013,5,15,49.24045246,-123.0988326,15,25,2,1,15
386414,2013,2,21,49.24049515,-123.1014704,8,52,3,1,15
386417,2013,2,16,49.24049515,-123.1014704,20,7,5,1,15
386422,2013,9,22,49.24020864,-123.0763702,9,10,6,1,6
386424,2013,9,6,49.24020864,-123.0763702,22,13,4,1,6
386425,2013,7,2,49.24020864,-123.0763702,13,48,1,1,6
386426,2013,5,20,49.24020864,-123.0763702,13,17,0,1,6
386441,2013,10,25,49.24029747,-123.0903833,23,0,4,1,15
386442,2013,4,5,49.24029747,-123.0903833,15,57,4,1,15
386443,2013,3,15,49.24029747,-123.0903833,16,31,4,1,15
386445,2013,2,2,49.24024869,-123.0834867,11,25,5,1,6
386459,2013,5,29,49.24282406,-123.0652733,16,1,2,1,6
386469,2013,11,14,49.2677355,-123.0982135,13,28,3,1,11
386476,2013,1,29,49.2684839,-123.054709,19,50,1,1,5
386481,2013,11,3,49.26870072,-123.0696786,13,31,6,1,4
386484,2013,8,26,49.26874979,-123.0773902,15,5,0,1,19
386497,2013,7,16,49.24451058,-123.034101,16,2,1,1,14
386511,2013,7,15,49.24459645,-123.0458757,11,26,0,1,14
386526,2013,1,29,49.25067568,-123.0496189,20,51,1,1,14
386529,2013,1,4,49.2506095,-123.056613,16,33,4,1,6
386539,2013,6,20,49.26953455,-123.0364413,15,7,3,1,5
386558,2013,7,12,49.26953541,-123.0335959,16,31,4,1,5
386562,2013,12,20,49.26954442,-123.0566071,19,24,4,1,4
386565,2013,8,2,49.26954442,-123.0566071,0,29,4,1,4
386573,2013,2,10,49.26955172,-123.0389432,9,30,6,1,5
386574,2013,11,5,49.2695327,-123.0619132,17,4,1,1,4
386575,2013,3,10,49.2695327,-123.0619132,17,26,6,1,4
386586,2013,4,12,49.25402298,-123.0470525,12,55,4,1,14
386600,2013,1,24,49.25643375,-123.0918557,14,27,3,1,15
386605,2013,6,5,49.25633371,-123.0495283,11,32,2,1,14
386612,2013,9,17,49.25835335,-123.0983873,16,40,1,1,11
386614,2013,2,1,49.25842111,-123.1031975,10,50,4,1,11
386617,2013,4,27,49.26018844,-123.0983085,11,36,5,1,11
386629,2013,10,28,49.25972061,-123.0872028,9,16,0,1,11
386631,2013,7,13,49.25972061,-123.0872028,10,48,5,1,11
386633,2013,5,9,49.25987507,-123.0965762,9,1,3,1,11
386640,2013,10,4,49.26107042,-123.0977742,17,55,4,1,11
386644,2013,2,28,49.26150612,-123.0930196,13,44,3,1,11
386646,2013,11,7,49.2619264,-123.0960716,11,28,3,1,11
386653,2013,2,22,49.26144291,-123.0814196,8,5,4,1,11
386656,2013,1,11,49.2823647,-123.1144674,7,27,4,1,1
386657,2013,10,9,49.28489743,-123.1183509,8,30,2,1,1
386666,2013,2,18,49.28048755,-123.1115619,22,42,0,1,1
386674,2013,9,8,49.28220214,-123.0953685,11,39,6,1,19
386675,2013,3,22,49.28220214,-123.0953685,10,15,4,1,19
386697,2013,3,9,49.27734725,-123.1297303,0,35,5,1,1
386716,2013,11,28,49.2926165,-123.1337311,17,37,3,1,22
386734,2013,6,16,49.29343645,-123.1325231,21,17,6,1,1
386739,2013,10,30,49.28037695,-123.1312231,10,56,2,1,22
386740,2013,3,29,49.28037695,-123.1312231,7,58,4,1,22
386752,2013,12,26,49.27588704,-123.1242685,18,52,3,1,1
386753,2013,4,3,49.28444447,-123.1374904,11,43,2,1,22
386758,2013,3,6,49.28444447,-123.1374904,19,7,2,1,22
386759,2013,9,22,49.27779983,-123.1272017,6,10,6,1,1
386770,2013,10,3,49.27907494,-123.1291848,17,19,3,1,1
386786,2013,3,9,49.24958303,-123.1488121,3,38,5,1,16
386791,2013,3,21,49.26982342,-123.1479107,18,11,3,1,9
386793,2013,8,15,49.2609717,-123.1482553,16,3,3,1,9
386798,2013,3,2,49.26277982,-123.148192,17,16,5,1,9
386804,2013,8,30,49.23369375,-123.1937645,16,50,4,1,12
386820,2013,11,25,49.27258467,-123.154985,21,15,0,1,9
386824,2013,9,4,49.27246814,-123.1478086,13,12,2,1,9
386832,2013,1,10,49.22519117,-123.0690544,8,55,3,1,21
386835,2013,3,10,49.27666998,-123.0704735,20,37,6,1,4
386836,2013,8,14,49.2838572,-123.07036,9,4,2,1,4
386857,2013,4,7,49.26578625,-123.0697295,11,49,6,1,4
386859,2013,8,17,49.26958225,-123.0696799,0,55,5,1,4
386863,2013,3,6,49.26958225,-123.0696799,22,4,2,1,4
386874,2013,2,17,49.26958225,-123.0696799,14,47,6,1,4
386881,2013,6,17,49.26044303,-123.0698319,11,4,0,1,6
386891,2013,5,12,49.28323975,-123.1021906,2,51,6,1,1
386893,2013,9,28,49.27403902,-123.0773023,8,38,5,1,19
386894,2013,10,3,49.27675558,-123.077279,20,28,3,1,19
386900,2013,2,7,49.27675558,-123.077279,13,20,3,1,19
386903,2013,6,13,49.27493854,-123.0773037,11,13,3,1,19
386911,2013,7,15,49.28035372,-123.0771747,22,13,0,1,19
386918,2013,7,7,49.26516966,-123.0774396,11,50,6,1,11
386919,2013,4,10,49.26516966,-123.0774396,22,37,2,1,11
386921,2013,10,29,49.26784127,-123.0773888,17,57,1,1,19
386923,2013,7,23,49.26784127,-123.0773888,11,52,1,1,19
386925,2013,2,19,49.26874979,-123.0773902,14,17,1,1,19
386927,2013,11,13,49.26964032,-123.0773779,6,59,2,1,19
386931,2013,8,28,49.26964032,-123.0773779,23,47,2,1,19
386934,2013,11,13,49.27312149,-123.0773283,17,1,2,1,19
386948,2013,7,23,49.27442207,-123.146261,20,4,1,1,9
386959,2013,12,19,49.21098253,-123.0895747,14,20,3,1,20
386971,2013,12,1,49.27324788,-123.0414344,12,12,6,1,5
386979,2013,2,10,49.26564121,-123.0310091,4,18,6,1,5
386982,2013,7,26,49.28146579,-123.1043318,14,47,4,1,1
386985,2013,5,6,49.28146579,-123.1043318,18,15,0,1,1
386990,2013,7,6,49.29056918,-123.1306038,16,56,5,1,22
386991,2013,3,2,49.29056918,-123.1306038,16,3,5,1,22
387030,2013,10,7,49.2640322,-123.1147686,20,29,0,1,11
387031,2013,7,19,49.26496761,-123.1148669,15,11,4,1,3
387036,2013,4,10,49.26496761,-123.1148669,7,18,2,1,3
387037,2013,2,5,49.26496761,-123.1148669,9,26,1,1,3
387048,2013,10,2,49.21319796,-123.1168752,18,12,2,1,10
387055,2013,11,2,49.2260707,-123.1163837,19,33,5,1,13
387056,2013,12,22,49.22607941,-123.1166584,21,23,6,1,13
387057,2013,8,3,49.22981259,-123.1165161,8,51,5,1,13
387066,2013,7,25,49.22981259,-123.1165161,14,44,3,1,13
387067,2013,10,15,49.23346515,-123.1160301,11,32,1,1,13
387103,2013,11,20,49.28048755,-123.1115619,22,19,2,1,1
387111,2013,8,15,49.2878507,-123.1242023,7,27,3,1,1
387123,2013,11,15,49.286553,-123.117901,17,33,4,1,1
387133,2013,11,24,49.28766113,-123.1161985,3,8,6,1,1
387134,2013,2,19,49.26463594,-123.145751,8,36,1,1,9
387139,2013,1,16,49.26800027,-123.1456509,19,0,2,1,9
387144,2013,7,27,49.27066304,-123.1454938,23,5,5,1,9
387159,2013,10,17,49.27694843,-123.1324101,15,46,3,1,22
387161,2013,5,22,49.27694843,-123.1324101,13,0,2,1,22
387163,2013,5,14,49.27694843,-123.1324101,15,33,1,1,22
387166,2013,5,8,49.27694843,-123.1324101,21,50,2,1,22
387168,2013,3,9,49.27694843,-123.1324101,12,52,5,1,22
387169,2013,1,13,49.27694843,-123.1324101,17,32,6,1,22
387198,2013,9,14,49.23698419,-123.0235868,22,21,5,1,14
387226,2013,3,26,49.28956524,-123.127452,22,14,1,1,1
387229,2013,8,29,49.28899768,-123.1282344,22,20,3,1,22
387251,2013,3,30,49.28379318,-123.0321893,14,20,5,1,5
387252,2013,8,21,49.23491527,-123.0236408,13,37,2,1,14
387254,2013,5,25,49.23491527,-123.0236408,0,51,5,1,14
387263,2013,7,3,49.25149351,-123.023525,15,0,2,1,14
387272,2013,9,9,49.24297499,-123.0236996,23,20,0,1,14
387286,2013,1,21,49.2721105,-123.0236723,17,28,0,1,5
387290,2013,6,20,49.23228866,-123.0236121,10,15,3,1,14
387312,2013,5,10,49.26845845,-123.0236843,14,10,4,1,5
387319,2013,12,11,49.26951992,-123.0234649,20,32,2,1,5
387323,2013,10,29,49.25642284,-123.0238022,13,8,1,1,14
387324,2013,10,22,49.21101158,-123.07395,11,23,1,1,21
387329,2013,10,13,49.23011991,-123.1787104,11,2,6,1,12
387339,2013,3,16,49.2916019,-123.1321193,18,49,5,1,22
387354,2013,7,13,49.27653472,-123.1155812,17,30,5,1,1
387357,2013,12,1,49.28051253,-123.1383731,0,48,6,1,22
387361,2013,10,24,49.27475427,-123.1318269,3,45,3,1,1
387362,2013,11,18,49.28307201,-123.1417903,15,13,0,1,22
387363,2013,12,1,49.29006637,-123.137561,18,31,6,1,22
387379,2013,10,10,49.20929187,-123.1189666,17,24,3,1,10
387383,2013,3,22,49.25161943,-123.1530368,10,6,4,1,0
387406,2013,8,2,49.26774489,-123.1857329,10,21,4,1,23
387408,2013,5,30,49.2634838,-123.1313708,9,52,3,1,3
387410,2013,5,6,49.2634838,-123.1313708,16,34,0,1,3
387411,2013,12,27,49.26607456,-123.1312539,15,3,4,1,3
387419,2013,12,13,49.22594816,-123.1129636,16,44,4,1,13
387428,2013,9,22,49.2877212,-123.1274748,11,54,6,1,22
387429,2013,11,15,49.28674242,-123.1259321,6,54,4,1,22
387437,2013,2,10,49.28401245,-123.1216763,0,23,6,1,22
387448,2013,5,25,49.22174012,-123.1437708,17,42,5,1,7
387450,2013,5,21,49.27747656,-123.0598196,7,40,1,1,4
387454,2013,10,22,49.27745452,-123.049357,8,45,1,1,5
387456,2013,10,9,49.27763017,-123.0741457,11,15,2,1,4
387457,2013,8,19,49.27748453,-123.0617581,19,56,0,1,4
387459,2013,10,15,49.28105802,-123.1075896,14,0,1,1,1
387463,2013,7,11,49.28105802,-123.1075896,18,17,3,1,1
387466,2013,4,20,49.28199387,-123.1072066,19,17,5,1,1
387563,2013,5,24,49.2206,-123.0876008,19,35,4,1,20
387564,2013,9,4,49.23277161,-123.0862487,18,21,2,1,20
387570,2013,3,12,49.26332294,-123.1222165,17,49,1,1,3
387587,2013,6,6,49.25544794,-123.0871265,23,26,3,1,6
387588,2013,4,14,49.28184521,-123.1211073,1,0,6,1,1
387589,2013,1,3,49.28119864,-123.1200745,13,28,3,1,1
387623,2013,10,3,49.20671382,-123.124095,9,19,3,1,10
387634,2013,4,4,49.21076512,-123.102247,17,34,3,1,20
387636,2013,6,13,49.2105508,-123.089519,15,15,3,1,20
